,Season,Episode,Character,Bad Word
932,10,14,Gavin,kill
933,10,14,Nelson,cancer
934,10,14,Nelson,god
935,10,14,Dr. Doctor,cancer
936,10,14,Nelson,cancer
937,10,14,Dr. Doctor,cancer
938,10,14,Dr. Doctor,die
939,10,14,Stan,kill
940,10,14,Randy,destroy
941,10,14,Announcer,period
942,10,14,Announcer,pee
943,10,14,Official,pee
944,10,14,Stan,stupid
945,10,14,Stan,crap
946,10,14,Judge,pee
947,10,14,Av 1,hell
948,10,14,Announcer,period
949,10,14,Announcer,period
950,10,14,Announcer,pee
951,10,14,Stan,jesus
952,10,14,Stan,christ
953,11,1,Pat Sajak,randy
954,11,1,Man 1,randy
955,11,1,Randy,niggers
956,11,1,Stan,racist
957,11,1,Stan,stupid
958,11,1,Cartman,shit
959,11,1,Cartman,shit
960,11,1,Cartman,whites
961,11,1,Cartman,whites
962,11,1,Cartman,whites
963,11,1,Randy,racist
964,11,1,Jesse Jackson,black
965,11,1,Jesse Jackson,black
966,11,1,Token,black
967,11,1,Cartman,fucking
968,11,1,Comedian,kill
969,11,1,Comedian,nigger
970,11,1,Comedian,nigger
971,11,1,Comedian,nigger
972,11,1,Comedian,nigger
973,11,1,Randy,nigger
974,11,1,Comedian,nigger
975,11,1,Comedian,damn
976,11,1,Comedian,nigger
977,11,1,Comedian,nigger
978,11,1,Man 3,nigger
979,11,1,Three kids,nigger
980,11,1,Three kids,nigger
981,11,1,Clerk,nigger
982,11,1,Mr. Nelson,fucking
983,11,1,Randy,nigger
984,11,1,Randy,nigger
985,11,1,Randy,nigger
986,11,1,Randy,nigger
987,11,1,Randy,nigger
988,11,1,Randy,die
989,11,1,Randy,nigger
990,11,1,Token,black
991,11,1,Stan,god
992,11,1,Stan,dammit
993,11,1,Mr. Nelson,fatso
994,11,1,Kids,fatso
995,11,1,Cartman,hell
996,11,1,Cartman,fuckin
997,11,1,Cartman,hell
998,11,1,Randy,randy
999,11,1,Randy,nigger
1000,11,1,Randy,nigger
1001,11,1,Black Man,nigger
1002,11,1,Skeeter,nigger
1003,11,1,Skeeter,nigger
1004,11,1,Driver,nigger
1005,11,1,Passenger,nigger
1006,11,1,Driver,bitch
1007,11,1,Skeeter,nigger
1008,11,1,Driver,nigger
1009,11,1,Driver,nigger
1010,11,1,Skeeter,damn
1011,11,1,Skeeter,nigger
1012,11,1,Fuhrman,racial
1013,11,1,Randy,black
1014,11,1,Richards,racial
1015,11,1,Richards,nigger
1016,11,1,Fuhrman,randy
1017,11,1,Stan,mad
1018,11,1,Token,mad
1019,11,1,Stan,hell
1020,11,1,Stan,mad
1021,11,1,Butters,fight
1022,11,1,Kyle,black
1023,11,1,Mr. Nelson,crap
1024,11,1,Mr. Nelson,kid
1025,11,1,Randy,american
1026,11,1,Randy,illegal
1027,11,1,Randy,nigger
1028,11,1,Senator 1,nigger
1029,11,1,Randy,nigger
1030,11,1,Randy,violence
1031,11,1,Skeeter,goddamn
1032,11,1,Skeeter,nigger
1033,11,1,Randy,racist
1034,11,1,Randy,nigger
1035,11,1,Senator 2,nigger
1036,11,1,Senator 3,nigger
1037,11,1,Senator 3,racist
1038,11,1,Senator 4,nigger
1039,11,1,Senator 1,nigger
1040,11,1,Field Reporter,american
1041,11,1,Senator 3,nigger
1042,11,1,Field Reporter,nigger
1043,11,1,Field Reporter,dammit
1044,11,1,Stan,black
1045,11,2,Cartman,poo
1046,11,2,Cartman,tampon
1047,11,2,Cartman,ass
1048,11,2,Cartman,god
1049,11,2,Cartman,gay
1050,11,2,Kyle,gay
1051,11,2,Kyle,gay
1052,11,2,Kyle,stupid
1053,11,2,Cartman,gay
1054,11,2,Kenny,fucking
1055,11,2,Kenny,gay
1056,11,2,Cartman,gay
1057,11,2,Cartman,stupid
1058,11,2,Kyle,gay
1059,11,2,Kyle,gay
1060,11,2,Cartman,shit
1061,11,2,Kyle,idiot
1062,11,2,Cartman,fuckin
1063,11,2,Butters,ho
1064,11,2,Stephen,god
1065,11,2,Father Maxi,god
1066,11,2,Kyle,fatass
1067,11,2,Cartman,gay
1068,11,2,Cartman,gay
1069,11,2,Cartman,tampon
1070,11,2,Cartman,crap
1071,11,2,Cartman,pissed
1072,11,2,Director,jesus
1073,11,2,Director,christ
1074,11,2,Director,christ
1075,11,2,Director,jesus
1076,11,2,Director,christ
1077,11,2,Bradley,lies
1078,11,2,Cartman,jew
1079,11,2,Cartman,god
1080,11,2,Stan,hell
1081,11,2,Cartman,penis
1082,11,2,Kyle,stupid
1083,11,2,Cartman,god
1084,11,2,Cartman,fuckin
1085,11,2,Cartman,jew
1086,11,2,Cartman,jew
1087,11,2,Cartman,jew
1088,11,2,Campers,jesus
1089,11,2,Director,jesus
1090,11,2,Director,christ
1091,11,2,Pastor Phillips,god
1092,11,2,Pastor Phillips,god
1093,11,2,Director,god
1094,11,2,Cartman,penis
1095,11,2,Det. Yates,penis
1096,11,2,Cartman,penis
1097,11,2,Cartman,penis
1098,11,2,Director,hell
1099,11,2,Bradley,christ
1100,11,2,Cartman,bitch
1101,11,2,Cartman,penis
1102,11,2,Bradley,god
1103,11,2,Bradley,god
1104,11,2,Bradley,kill
1105,11,2,Liane,penis
1106,11,2,Director,hell
1107,11,2,Director,burn
1108,11,2,Director,fire
1109,11,2,Bradley,god
1110,11,2,Mrs. Garrison,jesus
1111,11,2,Cartman,black
1112,11,2,Cartman,death
1113,11,2,Director,god
1114,11,2,Butters,sick
1115,11,2,Butters,god
1116,11,2,Butters,god
1117,11,2,Director,christ
1118,11,2,Cartman,penis
1119,11,2,Mrs. Garrison,hell
1120,11,3,Cartman,jew
1121,11,3,Kenny,fuck
1122,11,3,Cartman,ass
1123,11,3,Cartman,balls
1124,11,3,Craig,stupid
1125,11,3,Cartman,stupid
1126,11,3,Kenny,fuck
1127,11,3,Clyde,god
1128,11,3,Clyde,christ
1129,11,3,Older Louse,escort
1130,11,3,Travis,damn
1131,11,3,Clyde,sick
1132,11,3,Doctor,burn
1133,11,3,Doctor,kill
1134,11,3,Travis,god
1135,11,3,Kelly,god
1136,11,3,Louse 4,hell
1137,11,3,Mrs. Garrison,kid
1138,11,3,Cartman,bullcrap
1139,11,3,Cartman,kid
1140,11,3,Craig,stupid
1141,11,3,Craig,girls
1142,11,3,Butters,dumb
1143,11,3,Butters,girls
1144,11,3,Mrs. Garrison,dead
1145,11,3,Travis,god
1146,11,3,Louse 7,dead
1147,11,3,Travis,bitch
1148,11,3,Travis,god
1149,11,3,Travis,killed
1150,11,3,Kyle,killed
1151,11,3,Louse 9,die
1152,11,3,Travis,die
1153,11,3,Kyle,retarded
1154,11,3,Kyle,dumb
1155,11,3,Token,hell
1156,11,3,Travis,babe
1157,11,3,Travis,hell
1158,11,3,Travis,dead
1159,11,3,Travis,die
1160,11,3,Travis,damn
1161,11,3,Vice President,die
1162,11,3,Cartman,ass
1163,11,3,Cartman,bullcrap
1164,11,3,Mrs. Garrison,girls
1165,11,3,Travis,babe
1166,11,3,Louse 13,disturbed
1167,11,4,Mrs. Garrison,hell
1168,11,4,Cartman,bombs
1169,11,4,Mrs. Garrison,muslim
1170,11,4,Kyle,sick
1171,11,4,Kyle,color
1172,11,4,Cartman,muslim
1173,11,4,Barbrady,jeez
1174,11,4,Mrs. Garrison,hell
1175,11,4,Cartman,terrorist
1176,11,4,Cartman,blow
1177,11,4,Cartman,god
1178,11,4,Agent,terrorist
1179,11,4,Agent,attack
1180,11,4,Cartman,terrorist
1181,11,4,Brian,terrorist
1182,11,4,Brian,attack
1183,11,4,Hillary,terrorist
1184,11,4,Hillary,faith
1185,11,4,Chris,bomb
1186,11,4,Blond Russian,bomb
1187,11,4,Blond Russian,bomb
1188,11,4,Chris,bomb
1189,11,4,Blonde Russian,attack
1190,11,4,Blonde Russian,bomb
1191,11,4,Cartman,kid
1192,11,4,Cartman,jesus
1193,11,4,Cartman,balls
1194,11,4,Kyle,god
1195,11,4,Kyle,damn
1196,11,4,Brian,bomb
1197,11,4,Otis,bomb
1198,11,4,Aide 3,god
1199,11,4,Aide 3,bomb
1200,11,4,Brian,god
1201,11,4,Brian,god
1202,11,4,Otis,god
1203,11,4,Agent,kid
1204,11,4,Agent,snatch
1205,11,4,Mr. Thompson,snatch
1206,11,4,Mr. Thompson,snatch
1207,11,4,Mr. Thompson,vagina
1208,11,4,Mr. Waters,nuke
1209,11,4,Mr. Thompson,terrorist
1210,11,4,Mr. Thompson,die
1211,11,4,Mr. Thompson,nuke
1212,11,4,Mr. Thompson,terrorist
1213,11,4,Cartman,terrorist
1214,11,4,Kyle,communist
1215,11,4,Mr. Thompson,attack
1216,11,4,Aide 3,bomb
1217,11,4,Chris,bomb
1218,11,4,Mrs. Hakeem,hostage
1219,11,4,Cartman,blow
1220,11,4,CIA Leader 2,terrorist
1221,11,4,Stan,bigger
1222,11,4,Cartman,terrorist
1223,11,4,Cartman,shoot
1224,11,4,EOD Leader,snatch
1225,11,4,Vladimir,enemy
1226,11,4,Vladimir,attack
1227,11,4,Vladimir,terrorist
1228,11,4,Vladimir,enemy
1229,11,4,Vladimir,enemy
1230,11,4,Aide 3,snatch
1231,11,4,EOD Leader,god
1232,11,4,Brian,god
1233,11,4,Baahir,die
1234,11,4,Vladimir,hell
1235,11,4,Vladimir,crap
1236,11,4,Vladimir,die
1237,11,4,Captain,attack
1238,11,4,Captain,fire
1239,11,4,Captain,attack
1240,11,4,Captain,failed
1241,11,4,Captain,american
1242,11,4,Cartman,muslim
1243,11,4,Cartman,sick
1244,11,4,Cartman,bomb
1245,11,5,Stan,color
1246,11,5,Randy,jesus
1247,11,5,Stan,colored
1248,11,5,Stan,jesus
1249,11,5,Randy,goddamned
1250,11,5,Sharon,randy
1251,11,5,Cartman,fucking
1252,11,5,Cartman,kill
1253,11,5,Mall Bunny,god
1254,11,5,Stan,jesus
1255,11,5,Mall Bunny,kid
1256,11,5,Mall Bunny,kid
1257,11,5,Randy,toilet
1258,11,5,Randy,crap
1259,11,5,Gray Hare,randy
1260,11,5,Randy,kid
1261,11,5,Randy,dammit
1262,11,5,Pink Hare,jesus
1263,11,5,Pink Hare,christ
1264,11,5,Stan,jesus
1265,11,5,Stan,christ
1266,11,5,Stan,jesus
1267,11,5,Stan,colored
1268,11,5,Kyle,jewish
1269,11,5,Teabag,christ
1270,11,5,Teabag,color
1271,11,5,Teabag,lies
1272,11,5,Stan,jesus
1273,11,5,Teabag,church
1274,11,5,Teabag,church
1275,11,5,Stan,jesus
1276,11,5,Stan,church
1277,11,5,Teabag,jesus
1278,11,5,Teabag,catholic
1279,11,5,Teabag,church
1280,11,5,Teabag,buried
1281,11,5,Kyle,vatican
1282,11,5,Pope Benedict,god
1283,11,5,Pope Benedict,burn
1284,11,5,Pope Benedict,hell
1285,11,5,Randy,stupid
1286,11,5,Randy,jesus
1287,11,5,Pope Benedict,church
1288,11,5,Pope Benedict,christian
1289,11,5,Bill,american
1290,11,5,Bill,catholic
1291,11,5,Stan,hostage
1292,11,5,Stan,jesus
1293,11,5,Stan,killing
1294,11,5,Announcer,vatican
1295,11,5,Reporter,vatican
1296,11,5,Bill,kill
1297,11,5,Randy,god
1298,11,5,Randy,kill
1299,11,5,Randy,died
1300,11,5,Stan,hell
1301,11,5,Kyle,fatso
1302,11,5,Pope Benedict,christian
1303,11,5,Bill,christ
1304,11,5,"Stan, Kyle",jesus
1305,11,5,Cardinal,jesus
1306,11,5,Cardinal,died
1307,11,5,Stan,jesus
1308,11,5,Jesus,church
1309,11,5,Bill,kill
1310,11,5,Bill,church
1311,11,5,Bill,die
1312,11,5,Pope Benedict,killing
1313,11,5,Pope Benedict,jesus
1314,11,5,Pope Benedict,christian
1315,11,5,Bill,dies
1316,11,5,Reporter,vatican
1317,11,5,Pope Benedict,jesus
1318,11,5,Jesus,death
1319,11,5,Jesus,kill
1320,11,5,Jesus,die
1321,11,5,Jesus,suicide
1322,11,5,Kyle,jew
1323,11,5,Kyle,killing
1324,11,5,Kyle,jesus
1325,11,5,Kyle,jesus
1326,11,5,Kyle,jesus
1327,11,5,Bill,colored
1328,11,5,Bill,kill
1329,11,5,Tourist,jesus
1330,11,5,Jesus,church
1331,11,5,Bill,god
1332,11,5,Stan,jesus
1333,11,6,Mrs. Garrison,fuck
1334,11,6,Mrs. Garrison,god
1335,11,6,Mrs. Garrison,damn
1336,11,6,Mrs. Garrison,stupid
1337,11,6,Mrs. Garrison,ass
1338,11,6,Kyle,god
1339,11,6,Mrs. Garrison,sex
1340,11,6,Mrs. Garrison,stupid
1341,11,6,Mrs. Garrison,sick
1342,11,6,Mrs. Garrison,penises
1343,11,6,Mrs. Garrison,penises
1344,11,6,Butters,penis
1345,11,6,Kenny,hell
1346,11,6,Cartman,fuckin
1347,11,6,Cartman,ass
1348,11,6,Mrs. Garrison,hell
1349,11,6,Mrs. Garrison,god
1350,11,6,Mrs. Garrison,assholes
1351,11,6,Mrs. Garrison,pissed
1352,11,6,Janet,girls
1353,11,6,Allyson,girls
1354,11,6,Allyson,sex
1355,11,6,Janet,god
1356,11,6,Janet,lesbian
1357,11,6,Janet,jeez
1358,11,6,Laborer 5,fight
1359,11,6,Kyle,fucked
1360,11,6,Cartman,hell
1361,11,6,Kyle,bitch
1362,11,6,Cartman,crap
1363,11,6,Kyle,dead
1364,11,6,Mrs. Garrison,gay
1365,11,6,Mrs. Garrison,lesbian
1366,11,6,Cartman,lesbian
1367,11,6,Janet,dyke
1368,11,6,Janet,fight
1369,11,6,Janet,pussy
1370,11,6,Janet,dead
1371,11,6,Janet,lesbian
1372,11,6,Mayor McDaniels,lesbian
1373,11,6,Janet,lesbian
1374,11,6,Janet,lesbian
1375,11,6,Janet,puke
1376,11,6,Janet,fight
1377,11,6,Narrator,balls
1378,11,6,Lesbian 9,girls
1379,11,6,Janet,hell
1380,11,6,Janet,fight
1381,11,6,Janet,faggot
1382,11,6,Narrator,hummer
1383,11,6,Xerxes,failed
1384,11,6,Xerxes,pissed
1385,11,6,Xerxes,testicle
1386,11,6,Janet,girls
1387,11,6,Narrator,attack
1388,11,6,Narrator,lesbo
1389,11,6,Narrator,lesbo
1390,11,6,Narrator,failed
1391,11,6,Janet,illegal
1392,11,6,Laborer 4,illegal
1393,11,6,Janet,god
1394,11,6,Janet,asshole
1395,11,6,Janet,lesbian
1396,11,6,Janet,assholes
1397,11,6,Narrator,lesbian
1398,11,6,Narrator,dyke
1399,11,7,Cartman,assholes
1400,11,7,Kyle,god
1401,11,7,Kyle,damn
1402,11,7,Mr. Mackey,randy
1403,11,7,Kyle,crap
1404,11,7,Cartman,fuck
1405,11,7,Cartman,bullcrap
1406,11,7,Kyle,retard
1407,11,7,Bum 7,god
1408,11,7,Jimbo,randy
1409,11,7,Jimbo,randy
1410,11,7,Kyle,god
1411,11,7,Stan,stupid
1412,11,7,Aide,hell
1413,11,7,Kyle,shit
1414,11,7,Kenny,fuck
1415,11,7,Gerald,damn
1416,11,7,Homeless Advisor,god
1417,11,7,Kyle,fatass
1418,11,7,Kyle,god
1419,11,7,Kyle,damn
1420,11,7,Linda,randy
1421,11,7,Steve,god
1422,11,7,Homeless Advisor,god
1423,11,7,Homeless Advisor,fuck
1424,11,7,Homeless Advisor,god
1425,11,7,Randy,damn
1426,11,7,Randy,fire
1427,11,7,Linda,randy
1428,11,7,Linda,blow
1429,11,7,Glen,randy
1430,11,7,Stan,hell
1431,11,7,Man 1,die
1432,11,7,Cartman,jew
1433,11,7,Man 1,kid
1434,11,7,Kyle,god
1435,11,7,Kyle,stupid
1436,11,7,Man 1,burn
1437,11,7,Man 1,died
1438,11,7,Man 1,destroy
1439,11,7,Kyle,bitch
1440,11,7,Christine,asshole
1441,11,7,Stan,stupid
1442,11,7,Kyle,kill
1443,11,7,Cartman,christ
1444,11,7,Cartman,suck
1445,11,7,Cartman,fuck
1446,11,8,Boy,cock
1447,11,8,Cartman,black
1448,11,8,Boy,asshole
1449,11,8,Boy,cock
1450,11,8,Boy,asshole
1451,11,8,Boy,shit
1452,11,8,Boy,shit
1453,11,8,Boy,cock
1454,11,8,Boy,dumb
1455,11,8,Thomas,bitch
1456,11,8,Thomas,ass
1457,11,8,Thomas,bitch
1458,11,8,Thomas,stupid
1459,11,8,Thomas,shit
1460,11,8,Cartman,kid
1461,11,8,Thomas,asshole
1462,11,8,Thomas,asshole
1463,11,8,Man 1,kid
1464,11,8,Cartman,pussy
1465,11,8,Cartman,pussy
1466,11,8,Cartman,cock
1467,11,8,Cartman,shit
1468,11,8,Cartman,titties
1469,11,8,Cartman,balls
1470,11,8,Doctor,disease
1471,11,8,Cartman,cocksucker
1472,11,8,Cartman,shithead
1473,11,8,Cartman,asshole
1474,11,8,Cartman,mexican
1475,11,8,Cartman,balls
1476,11,8,Doctor,disease
1477,11,8,Cartman,faggot
1478,11,8,Cartman,shit
1479,11,8,Cartman,dumb
1480,11,8,Cartman,bitch
1481,11,8,Cartman,titties
1482,11,8,Cartman,cock
1483,11,8,Cartman,retard
1484,11,8,Cartman,asslicker
1485,11,8,Butters,disease
1486,11,8,Craig,kid
1487,11,8,Cartman,asshole
1488,11,8,Cartman,pussy
1489,11,8,Cartman,asshole
1490,11,8,Kyle,fatass
1491,11,8,Cartman,shit
1492,11,8,Cartman,asshole
1493,11,8,Cartman,spooge
1494,11,8,Cartman,balls
1495,11,8,Cartman,vaginal
1496,11,8,Cartman,tampon
1497,11,8,Cartman,tampon
1498,11,8,Cartman,kike
1499,11,8,Kyle,asshole
1500,11,8,Craig,tampon
1501,11,8,Mr. Donaldson,ass
1502,11,8,Mr. Donaldson,ass
1503,11,8,Mr. Donaldson,piss
1504,11,8,Mr. Donaldson,ass
1505,11,8,Mr. Donaldson,ass
1506,11,8,Mr. Donaldson,ass
1507,11,8,Mr. Donaldson,piss
1508,11,8,Cartman,vagina
1509,11,8,Mr. Donaldson,ass
1510,11,8,Thomas,shit
1511,11,8,Thomas,cock
1512,11,8,Brunette,mad
1513,11,8,Mr. Donaldson,ass
1514,11,8,Mr. Donaldson,piss
1515,11,8,Mr. Donaldson,ass
1516,11,8,Thomas,shit
1517,11,8,Thomas,shit
1518,11,8,Thomas,dead
1519,11,8,Mr. Donaldson,dead
1520,11,8,Mr. Donaldson,piss
1521,11,8,Mr. Donaldson,piss
1522,11,8,Sheila,kid
1523,11,8,Sheila,disease
1524,11,8,Cartman,fat
1525,11,8,Cartman,jew
1526,11,8,Cartman,jew
1527,11,8,Cartman,bitch
1528,11,8,Cartman,kike
1529,11,8,Cartman,piss
1530,11,8,Cartman,ass
1531,11,8,Cartman,fat
1532,11,8,Cartman,fucking
1533,11,8,Cartman,jew
1534,11,8,Cartman,jeez
1535,11,8,Hansen,sex
1536,11,8,Predator,god
1537,11,8,Predator,stupid
1538,11,8,Cartman,boner
1539,11,8,Cartman,goddamn
1540,11,8,Cartman,suck
1541,11,8,Cartman,ass
1542,11,8,Cartman,barf
1543,11,8,Cartman,dickhead
1544,11,8,Kyle,jewish
1545,11,8,Cartman,titties
1546,11,8,Cartman,buttmunch
1547,11,8,Cartman,shit
1548,11,8,Kyle,stupid
1549,11,8,Kyle,asshole
1550,11,8,Thomas,cock
1551,11,8,Cartman,suck
1552,11,8,Cartman,balls
1553,11,8,Cartman,jizz
1554,11,8,Cartman,dick
1555,11,8,Cartman,titty
1556,11,8,Craig,titty
1557,11,8,Cartman,hell
1558,11,8,Cartman,asslicker
1559,11,8,Cartman,toilet
1560,11,8,Cartman,died
1561,11,8,A Page,kid
1562,11,8,Cartman,jesus
1563,11,8,Cartman,christ
1564,11,8,Cartman,god
1565,11,8,Cartman,penises
1566,11,8,Cartman,god
1567,11,8,Thomas,shit
1568,11,8,Thomas,fat
1569,11,8,Thomas,kid
1570,11,8,Thomas,asshole
1571,11,8,Thomas,shit
1572,11,8,Thomas,shit
1573,11,8,HotForBoys219,god
1574,11,8,Thomas,shit
1575,11,8,Thomas,cock
1576,11,8,HotForBoys219,cock
1577,11,8,HotForBoys219,ho
1578,11,8,HotForBoys219,perv
1579,11,8,Kyle,fatass
1580,11,8,Kyle,sex
1581,11,8,Thomas,stupid
1582,11,8,Thomas,shit
1583,11,8,Hansen,hell
1584,11,8,Pedo 3,god
1585,11,8,Thomas,stupid
1586,11,8,Thomas,shit
1587,11,8,Thomas,cock
1588,11,8,Thomas,suck
1589,11,8,Thomas,asshole
1590,11,8,Thomas,licker
1591,11,8,Craig,kid
1592,11,8,Kyle,fatass
1593,11,8,Cartman,god
1594,11,8,Cartman,ass
1595,11,8,"Thomas, Kyle",shit
1596,11,9,Randy,crap
1597,11,9,Randy,god
1598,11,9,Randy,god
1599,11,9,Randy,crap
1600,11,9,Sharon,randy
1601,11,9,Sharon,randy
1602,11,9,Randy,crap
1603,11,9,Sharon,toilet
1604,11,9,Sharon,randy
1605,11,9,Shelly,gross
1606,11,9,Shelly,sick
1607,11,9,Sharon,toilet
1608,11,9,Sharon,toilet
1609,11,9,Sharon,god
1610,11,9,Sharon,randy
1611,11,9,Gerald,randy
1612,11,9,Stephen,randy
1613,11,9,Jimbo,crap
1614,11,9,Jimbo,randy
1615,11,9,Jimbo,crap
1616,11,9,Gerald,crap
1617,11,9,Randy,bigger
1618,11,9,Gerald,crap
1619,11,9,Randy,bigger
1620,11,9,Skeeter,ass
1621,11,9,Gerald,jesus
1622,11,9,Stan,bigger
1623,11,9,Stephen,randy
1624,11,9,Stephen,crap
1625,11,9,Sharon,randy
1626,11,9,Randy,crap
1627,11,9,Sharon,hell
1628,11,9,Sharon,crap
1629,11,9,Secretary,crap
1630,11,9,Secretary,crap
1631,11,9,Secretary,european
1632,11,9,Secretary,jeez
1633,11,9,Randy,randy
1634,11,9,Randy,crap
1635,11,9,Secretary,european
1636,11,9,Chubby Official,crap
1637,11,9,Chubby Official,crap
1638,11,9,EFSM President,poo
1639,11,9,EFSM President,crap
1640,11,9,Sharon,god
1641,11,9,EFSM President,crap
1642,11,9,Chubby Official,feces
1643,11,9,Chubby Official,excrement
1644,11,9,EFSM President,crap
1645,11,9,EFSM President,crap
1646,11,9,Senator,american
1647,11,9,Senator,crap
1648,11,9,Broloff,european
1649,11,9,Bono,africa
1650,11,9,Bono,crap
1651,11,9,Bono,crap
1652,11,9,Bono,god
1653,11,9,Broloff,crap
1654,11,9,Sharon,randy
1655,11,9,Sharon,crap
1656,11,9,Jimbo,crap
1657,11,9,Gerald,crap
1658,11,9,Skeeter,randy
1659,11,9,Skeeter,crap
1660,11,9,Randy,crap
1661,11,9,Stephen,randy
1662,11,9,Stephen,crap
1663,11,9,Stephen,randy
1664,11,9,Stephen,god
1665,11,9,Stephen,crap
1666,11,9,Jimbo,randy
1667,11,9,Anchorman,attack
1668,11,9,Anchorman,crap
1669,11,9,Anchorman,randy
1670,11,9,Anchorman,crap
1671,11,9,Anchorman,africa
1672,11,9,Bono,crap
1673,11,9,Bono,crap
1674,11,9,Assistant,crap
1675,11,9,Stephen,randy
1676,11,9,Assistant,feces
1677,11,9,Gerald,randy
1678,11,9,Gerald,crap
1679,11,9,Assistant,turd
1680,11,9,Stan,crap
1681,11,9,Stan,crap
1682,11,9,Stan,fuck
1683,11,9,Chubby Official,crap
1684,11,9,Jimbo,randy
1685,11,9,Stan,die
1686,11,9,Butler,crap
1687,11,9,Butler,crap
1688,11,9,Butler,crap
1689,11,9,Butler,crap
1690,11,9,Assistant,crap
1691,11,9,Bono,crap
1692,11,9,Broloff,crap
1693,11,9,Broloff,crap
1694,11,9,Broloff,crap
1695,11,9,Jimbo,randy
1696,11,9,Randy,crap
1697,11,9,Stan,crap
1698,11,9,Stan,crap
1699,11,9,Bono,kill
1700,11,9,Bono,kid
1701,11,9,Bono,dead
1702,11,9,Broloff,crap
1703,11,9,Broloff,crap
1704,11,9,Broloff,crap
1705,11,9,Broloff,crap
1706,11,9,Broloff,crap
1707,11,9,Broloff,crap
1708,11,9,Stan,shit
1709,11,9,Broloff,crap
1710,11,9,Randy,god
1711,11,9,Third Official,god
1712,11,10,Kyle,retarded
1713,11,10,Kyle,stupid
1714,11,10,Cartman,suck
1715,11,10,Cartman,balls
1716,11,10,Kyle,fucking
1717,11,10,Kyle,retarded
1718,11,10,Cartman,suck
1719,11,10,Cartman,balls
1720,11,10,Kyle,stupid
1721,11,10,Cartman,goddammit
1722,11,10,Cartman,faggot
1723,11,10,Cartman,faggot
1724,11,10,Butters,faggot
1725,11,10,Cartman,faggot
1726,11,10,Butters,faggot
1727,11,10,Kyle,stupid
1728,11,10,Kyle,fatass
1729,11,10,Kyle,suck
1730,11,10,Kyle,balls
1731,11,10,Butters,jeez
1732,11,10,Jimmy,fuck
1733,11,10,Cartman,fucking
1734,11,10,Leprechaun,attack
1735,11,10,Cartman,die
1736,11,10,Leprechaun,terrorist
1737,11,10,Leprechaun,attack
1738,11,10,Cartman,suck
1739,11,10,Cartman,balls
1740,11,10,Kyle,terrorist
1741,11,10,Kyle,attack
1742,11,10,Cartman,balls
1743,11,10,Kyle,fatass
1744,11,10,Kyle,suck
1745,11,10,Kyle,balls
1746,11,10,Kyle,suck
1747,11,10,Kyle,balls
1748,11,10,Stan,suck
1749,11,10,Stan,balls
1750,11,10,Kyle,terrorist
1751,11,10,Kyle,attack
1752,11,10,Stan,hell
1753,11,10,Butters,rape
1754,11,10,Butters,rape
1755,11,10,A Terrorist,allah
1756,11,10,Fanciful Mayor,fuck
1757,11,10,Kyle,god
1758,11,10,Stan,gay
1759,11,10,Specialist,attack
1760,11,10,Specialist,attack
1761,11,10,Man 2,god
1762,11,10,General,hostage
1763,11,10,Butters,allah
1764,11,10,Butters,jeez
1765,11,10,Butters,allah
1766,11,10,Butters,death
1767,11,10,Cartman,blow
1768,11,10,Cartman,balls
1769,11,10,Cartman,balls
1770,11,10,Cartman,balls
1771,11,10,Judge,scrotum
1772,11,10,Judge,testicles
1773,11,10,Judge,suck
1774,11,10,Judge,balls
1775,11,10,Cartman,balls
1776,11,10,General,muslim
1777,11,10,M. Night Shyalaman,dead
1778,11,10,General,fight
1779,11,10,General,bitch
1780,11,10,Specialist,american
1781,11,10,Specialist,kid
1782,11,10,Specialist,kid
1783,11,10,General,kid
1784,11,10,Butters,terrorist
1785,11,10,Fanciful Mayor,god
1786,11,10,Fanciful Mayor,blow
1787,11,10,Rockety Rocket,blow
1788,11,10,Pat the Hammer,kid
1789,11,10,Fanciful Mayor,blow
1790,11,10,Craig,suck
1791,11,10,Craig,balls
1792,11,10,Cartman,balls
1793,11,10,Kyle,god
1794,11,10,Kyle,damnit
1795,11,10,Cartman,suck
1796,11,10,Cartman,balls
1797,11,10,Butters,destroy
1798,11,10,Terrorists,allah
1799,11,10,Rockety Rocket,jesus
1800,11,10,Rockety Rocket,christ
1801,11,10,Fanciful Mayor,fucking
1802,11,10,Fanciful Mayor,stupid
1803,11,10,Driver,kid
1804,11,10,Cartman,suck
1805,11,10,Cartman,balls
1806,11,11,A Terrorist,allah
1807,11,11,Fanciful Mayor,blow
1808,11,11,Terrorists,allah
1809,11,11,Butters,jeez
1810,11,11,Fanciful Mayor,stupid
1811,11,11,Fanciful Mayor,kid
1812,11,11,Specialist,chinese
1813,11,11,Specialist,chinese
1814,11,11,General,chinese
1815,11,11,Specialist,fight
1816,11,11,General,fucking
1817,11,11,General,idiot
1818,11,11,Tom,jeez
1819,11,11,Cartman,suck
1820,11,11,Cartman,balls
1821,11,11,Cartman,balls
1822,11,11,Cartman,balls
1823,11,11,Elderly woman,kid
1824,11,11,Cartman,balls
1825,11,11,Stan,stupid
1826,11,11,Fanciful Mayor,fucking
1827,11,11,Fanciful Mayor,dipshit
1828,11,11,Creature from the Black Lagoon,kid
1829,11,11,Squirrelly Squirrel,kill
1830,11,11,Beavery Beaver,rape
1831,11,11,Beary Bear,kill
